
[1] Train Loss: 0.1173 | Train Acc: 61.6889 | Val Loss: -0.0001 | Val Acc: 65.1167
[2] Train Loss: 0.0602 | Train Acc: 55.9815 | Val Loss: -0.0634 | Val Acc: 56.2833
[3] Train Loss: 0.1768 | Train Acc: 33.8130 | Val Loss: -0.0632 | Val Acc: 39.9500
[4] Train Loss: 0.0014 | Train Acc: 35.6611 | Val Loss: -0.0861 | Val Acc: 37.4333
[5] Train Loss: -0.0000 | Train Acc: 21.3407 | Val Loss: -0.1804 | Val Acc: 29.1000
[6] Train Loss: -0.1327 | Train Acc: 28.9333 | Val Loss: -0.0681 | Val Acc: 26.9667
[7] Train Loss: -0.0665 | Train Acc: 27.6741 | Val Loss: -0.0350 | Val Acc: 27.2167
[8] Train Loss: -0.0904 | Train Acc: 24.8648 | Val Loss: -0.1963 | Val Acc: 27.8167
[9] Train Loss: -0.1740 | Train Acc: 29.3370 | Val Loss: -0.0596 | Val Acc: 29.0833
[10] Train Loss: -0.0054 | Train Acc: 21.6778 | Val Loss: -0.2365 | Val Acc: 29.0167
