
[1] Train Loss: 4.9934 | Train Acc: 23.2944 | Val Loss: -0.1153 | Val Acc: 29.5667
[2] Train Loss: -0.1081 | Train Acc: 28.1537 | Val Loss: -0.1237 | Val Acc: 29.5333
[3] Train Loss: -0.1139 | Train Acc: 28.4981 | Val Loss: -0.1227 | Val Acc: 29.0500
[4] Train Loss: -0.1121 | Train Acc: 28.4611 | Val Loss: -0.1239 | Val Acc: 29.3833
[5] Train Loss: -0.1065 | Train Acc: 27.7111 | Val Loss: -0.1320 | Val Acc: 29.2000
[6] Train Loss: -0.1112 | Train Acc: 28.3667 | Val Loss: -0.0959 | Val Acc: 29.4167
[7] Train Loss: -0.1130 | Train Acc: 28.5222 | Val Loss: -0.1099 | Val Acc: 29.0333
[8] Train Loss: -0.1134 | Train Acc: 28.3759 | Val Loss: -0.1001 | Val Acc: 27.9333
[9] Train Loss: -0.1013 | Train Acc: 27.5741 | Val Loss: -0.1235 | Val Acc: 29.1833
[10] Train Loss: -0.1041 | Train Acc: 27.6389 | Val Loss: -0.0992 | Val Acc: 29.0000
