
[1] Train Loss: 0.6553 | Train Acc: 47.2130 | Val Loss: 0.5303 | Val Acc: 62.4000
[2] Train Loss: 0.4119 | Train Acc: 68.8685 | Val Loss: 0.3628 | Val Acc: 71.6000
[3] Train Loss: 0.3056 | Train Acc: 75.7759 | Val Loss: 0.2855 | Val Acc: 76.2167
[4] Train Loss: 0.2553 | Train Acc: 77.6944 | Val Loss: 0.2470 | Val Acc: 77.4000
[5] Train Loss: 0.2233 | Train Acc: 78.6315 | Val Loss: 0.2188 | Val Acc: 78.2833
[6] Train Loss: 0.1984 | Train Acc: 79.3370 | Val Loss: 0.1965 | Val Acc: 78.8000
[7] Train Loss: 0.1775 | Train Acc: 79.7685 | Val Loss: 0.1756 | Val Acc: 79.3500
[8] Train Loss: 0.1583 | Train Acc: 80.1296 | Val Loss: 0.1573 | Val Acc: 79.5500
[9] Train Loss: 0.1410 | Train Acc: 80.4296 | Val Loss: 0.1405 | Val Acc: 79.8000
[10] Train Loss: 0.1249 | Train Acc: 80.7222 | Val Loss: 0.1251 | Val Acc: 80.0667
