
[1] Train Loss: 3.0957 | Train Acc: 36.3241 | Val Loss: 2.5445 | Val Acc: 46.8667
[2] Train Loss: 2.1374 | Train Acc: 52.6907 | Val Loss: 1.7931 | Val Acc: 53.6167
[3] Train Loss: 1.5082 | Train Acc: 55.1074 | Val Loss: 1.2792 | Val Acc: 54.1833
[4] Train Loss: 1.0806 | Train Acc: 55.2000 | Val Loss: 0.9263 | Val Acc: 54.0500
[5] Train Loss: 0.7861 | Train Acc: 55.0759 | Val Loss: 0.6809 | Val Acc: 54.2167
[6] Train Loss: 0.5784 | Train Acc: 55.1148 | Val Loss: 0.5060 | Val Acc: 54.2167
[7] Train Loss: 0.4249 | Train Acc: 55.0981 | Val Loss: 0.3703 | Val Acc: 54.2000
[8] Train Loss: 0.3027 | Train Acc: 55.2519 | Val Loss: 0.2595 | Val Acc: 54.2833
[9] Train Loss: 0.2011 | Train Acc: 55.2463 | Val Loss: 0.1673 | Val Acc: 54.2333
[10] Train Loss: 0.1147 | Train Acc: 55.3000 | Val Loss: 0.0843 | Val Acc: 54.3500
