
[1] Train Loss: -0.1666 | Train Acc: 65.4685 | Val Loss: -0.3470 | Val Acc: 77.3500
[2] Train Loss: -0.3894 | Train Acc: 79.0815 | Val Loss: -0.4022 | Val Acc: 78.5500
[3] Train Loss: -0.4354 | Train Acc: 80.5500 | Val Loss: -0.4432 | Val Acc: 80.0833
[4] Train Loss: -0.4632 | Train Acc: 81.1704 | Val Loss: -0.4688 | Val Acc: 80.9000
[5] Train Loss: -0.4860 | Train Acc: 81.7556 | Val Loss: -0.4852 | Val Acc: 80.7167
[6] Train Loss: -0.5019 | Train Acc: 81.7759 | Val Loss: -0.5015 | Val Acc: 80.9333
[7] Train Loss: -0.5165 | Train Acc: 81.9741 | Val Loss: -0.5167 | Val Acc: 81.3167
[8] Train Loss: -0.5278 | Train Acc: 81.9148 | Val Loss: -0.5160 | Val Acc: 80.2667
[9] Train Loss: -0.5409 | Train Acc: 82.3204 | Val Loss: -0.5405 | Val Acc: 81.7167
[10] Train Loss: -0.5532 | Train Acc: 82.5259 | Val Loss: -0.5475 | Val Acc: 81.5333
