
[1] Train Loss: 0.0683 | Train Acc: 76.2019 | Val Loss: -0.0670 | Val Acc: 79.4667
[2] Train Loss: -0.1330 | Train Acc: 80.7056 | Val Loss: -0.1839 | Val Acc: 80.0167
[3] Train Loss: -0.2353 | Train Acc: 81.2259 | Val Loss: -0.2720 | Val Acc: 80.6167
[4] Train Loss: -0.3125 | Train Acc: 81.4648 | Val Loss: -0.3424 | Val Acc: 81.1667
[5] Train Loss: -0.3735 | Train Acc: 81.6981 | Val Loss: -0.3951 | Val Acc: 80.9000
[6] Train Loss: -0.4229 | Train Acc: 81.7833 | Val Loss: -0.4416 | Val Acc: 81.1667
[7] Train Loss: -0.4638 | Train Acc: 81.7852 | Val Loss: -0.4769 | Val Acc: 81.0167
[8] Train Loss: -0.4987 | Train Acc: 81.9259 | Val Loss: -0.5036 | Val Acc: 80.5833
[9] Train Loss: -0.5280 | Train Acc: 81.9037 | Val Loss: -0.5323 | Val Acc: 80.9833
[10] Train Loss: -0.5538 | Train Acc: 82.0444 | Val Loss: -0.5577 | Val Acc: 80.8500
