
[1] Train Loss: 10.5975 | Train Acc: 11.6463 | Val Loss: 10.5962 | Val Acc: 11.7333
[2] Train Loss: 10.5949 | Train Acc: 11.9389 | Val Loss: 10.5937 | Val Acc: 12.1167
[3] Train Loss: 10.5924 | Train Acc: 12.2185 | Val Loss: 10.5911 | Val Acc: 12.3833
[4] Train Loss: 10.5899 | Train Acc: 12.5500 | Val Loss: 10.5886 | Val Acc: 12.6333
[5] Train Loss: 10.5873 | Train Acc: 12.8463 | Val Loss: 10.5861 | Val Acc: 12.9167
[6] Train Loss: 10.5848 | Train Acc: 13.1463 | Val Loss: 10.5835 | Val Acc: 13.2000
[7] Train Loss: 10.5822 | Train Acc: 13.3944 | Val Loss: 10.5810 | Val Acc: 13.3000
[8] Train Loss: 10.5797 | Train Acc: 13.6759 | Val Loss: 10.5784 | Val Acc: 13.6000
[9] Train Loss: 10.5771 | Train Acc: 13.9574 | Val Loss: 10.5759 | Val Acc: 13.8167
[10] Train Loss: 10.5745 | Train Acc: 14.2296 | Val Loss: 10.5733 | Val Acc: 14.0167
