
[1] Train Loss: -0.2309 | Train Acc: 41.4407 | Val Loss: -0.2850 | Val Acc: 45.5000
[2] Train Loss: -0.0591 | Train Acc: 29.3130 | Val Loss: 0.1493 | Val Acc: 13.3500
[3] Train Loss: 0.1480 | Train Acc: 13.2944 | Val Loss: 0.1522 | Val Acc: 11.8167
[4] Train Loss: 0.1522 | Train Acc: 11.8722 | Val Loss: 0.1515 | Val Acc: 11.6333
[5] Train Loss: 0.1549 | Train Acc: 11.7222 | Val Loss: 0.1529 | Val Acc: 11.6000
[6] Train Loss: 0.1487 | Train Acc: 11.6407 | Val Loss: 0.1450 | Val Acc: 11.6500
[7] Train Loss: 0.1651 | Train Acc: 11.8204 | Val Loss: 0.1649 | Val Acc: 11.8667
[8] Train Loss: 0.1615 | Train Acc: 11.8759 | Val Loss: 0.1575 | Val Acc: 11.9000
[9] Train Loss: 0.1537 | Train Acc: 11.9630 | Val Loss: 0.1506 | Val Acc: 11.8833
[10] Train Loss: 0.1472 | Train Acc: 11.9667 | Val Loss: 0.1438 | Val Acc: 11.9000
