
[1] Train Loss: 9.3822 | Train Acc: 53.2407 | Val Loss: 8.5261 | Val Acc: 61.4833
[2] Train Loss: 7.7540 | Train Acc: 62.9296 | Val Loss: 7.0622 | Val Acc: 63.6333
[3] Train Loss: 6.4104 | Train Acc: 68.9370 | Val Loss: 5.8572 | Val Acc: 70.1500
[4] Train Loss: 5.3404 | Train Acc: 71.6611 | Val Loss: 4.8950 | Val Acc: 73.5667
[5] Train Loss: 4.4766 | Train Acc: 76.1981 | Val Loss: 4.1209 | Val Acc: 75.9333
[6] Train Loss: 3.7741 | Train Acc: 76.8833 | Val Loss: 3.4759 | Val Acc: 76.2000
[7] Train Loss: 3.1826 | Train Acc: 77.1074 | Val Loss: 2.9307 | Val Acc: 76.5667
[8] Train Loss: 2.6785 | Train Acc: 77.1778 | Val Loss: 2.4646 | Val Acc: 76.4333
[9] Train Loss: 2.2489 | Train Acc: 77.2093 | Val Loss: 2.0674 | Val Acc: 76.3833
[10] Train Loss: 1.8836 | Train Acc: 77.1907 | Val Loss: 1.7293 | Val Acc: 76.2667
