
[1] Train Loss: -0.0162 | Train Acc: 62.8815 | Val Loss: -0.3485 | Val Acc: 65.1667
[2] Train Loss: -0.4749 | Train Acc: 68.9981 | Val Loss: -0.5586 | Val Acc: 71.4667
[3] Train Loss: -0.5827 | Train Acc: 71.6444 | Val Loss: -0.6076 | Val Acc: 72.0500
[4] Train Loss: -0.6177 | Train Acc: 72.1000 | Val Loss: -0.6387 | Val Acc: 72.8167
[5] Train Loss: -0.6369 | Train Acc: 72.4519 | Val Loss: -0.6329 | Val Acc: 72.4000
[6] Train Loss: -0.6344 | Train Acc: 72.1889 | Val Loss: -0.6481 | Val Acc: 72.6333
[7] Train Loss: -0.6489 | Train Acc: 72.6685 | Val Loss: -0.6581 | Val Acc: 73.0000
[8] Train Loss: -0.6478 | Train Acc: 72.4926 | Val Loss: -0.6561 | Val Acc: 72.6167
[9] Train Loss: -0.6579 | Train Acc: 72.7667 | Val Loss: -0.6523 | Val Acc: 71.8000
[10] Train Loss: -0.6559 | Train Acc: 72.6519 | Val Loss: -0.6648 | Val Acc: 72.9667
