
[1] Train Loss: 0.3385 | Train Acc: 53.1370 | Val Loss: 0.1375 | Val Acc: 57.1000
[2] Train Loss: 0.0558 | Train Acc: 58.9537 | Val Loss: -0.0251 | Val Acc: 60.9667
[3] Train Loss: -0.0110 | Train Acc: 59.4444 | Val Loss: 0.4942 | Val Acc: 31.1333
[4] Train Loss: 0.5047 | Train Acc: 13.7185 | Val Loss: 0.4846 | Val Acc: 12.8000
[5] Train Loss: 0.4427 | Train Acc: 12.6833 | Val Loss: 0.3949 | Val Acc: 11.8333
[6] Train Loss: 0.3607 | Train Acc: 11.9500 | Val Loss: 0.3302 | Val Acc: 11.3500
[7] Train Loss: 0.3127 | Train Acc: 11.5130 | Val Loss: 0.2965 | Val Acc: 11.0833
[8] Train Loss: 0.2815 | Train Acc: 11.3926 | Val Loss: 0.2749 | Val Acc: 10.9167
[9] Train Loss: 0.2686 | Train Acc: 11.1685 | Val Loss: 0.2678 | Val Acc: 10.7833
[10] Train Loss: 0.2646 | Train Acc: 11.0241 | Val Loss: 0.2658 | Val Acc: 10.7333
