
[1] Train Loss: 0.3494 | Train Acc: 55.7889 | Val Loss: 0.1454 | Val Acc: 67.0833
[2] Train Loss: 0.0653 | Train Acc: 70.0648 | Val Loss: 0.0103 | Val Acc: 72.5833
[3] Train Loss: -0.0472 | Train Acc: 76.0148 | Val Loss: -0.0787 | Val Acc: 76.7500
[4] Train Loss: -0.1186 | Train Acc: 78.4148 | Val Loss: -0.1335 | Val Acc: 78.1167
[5] Train Loss: -0.1643 | Train Acc: 79.3352 | Val Loss: -0.1721 | Val Acc: 78.7000
[6] Train Loss: -0.1957 | Train Acc: 79.8519 | Val Loss: -0.1975 | Val Acc: 78.9333
[7] Train Loss: -0.2192 | Train Acc: 80.3056 | Val Loss: -0.2202 | Val Acc: 79.6833
[8] Train Loss: -0.2372 | Train Acc: 80.6370 | Val Loss: -0.2359 | Val Acc: 79.8167
[9] Train Loss: -0.2499 | Train Acc: 80.8204 | Val Loss: -0.2447 | Val Acc: 79.7833
[10] Train Loss: -0.2454 | Train Acc: 80.8741 | Val Loss: -0.2124 | Val Acc: 79.6500
