
[1] Train Loss: 4.2145 | Train Acc: 16.8315 | Val Loss: 4.1520 | Val Acc: 27.3833
[2] Train Loss: 4.0772 | Train Acc: 37.5537 | Val Loss: 3.9977 | Val Acc: 44.8000
[3] Train Loss: 3.9186 | Train Acc: 46.9796 | Val Loss: 3.8544 | Val Acc: 47.3667
[4] Train Loss: 3.8000 | Train Acc: 48.1537 | Val Loss: 3.7573 | Val Acc: 49.0333
[5] Train Loss: 3.7107 | Train Acc: 51.3241 | Val Loss: 3.6734 | Val Acc: 52.8333
[6] Train Loss: 3.6272 | Train Acc: 54.7630 | Val Loss: 3.5913 | Val Acc: 55.3833
[7] Train Loss: 3.5479 | Train Acc: 56.9704 | Val Loss: 3.5157 | Val Acc: 57.6500
[8] Train Loss: 3.4749 | Train Acc: 58.8611 | Val Loss: 3.4450 | Val Acc: 59.5667
[9] Train Loss: 3.4046 | Train Acc: 61.2241 | Val Loss: 3.3746 | Val Acc: 62.9500
[10] Train Loss: 3.3311 | Train Acc: 66.1981 | Val Loss: 3.2999 | Val Acc: 67.7667
