
[1] Train Loss: 10.3526 | Train Acc: 25.8667 | Val Loss: 10.1009 | Val Acc: 39.0500
[2] Train Loss: 9.9055 | Train Acc: 44.4074 | Val Loss: 9.7380 | Val Acc: 47.2667
[3] Train Loss: 9.5674 | Train Acc: 50.7148 | Val Loss: 9.4057 | Val Acc: 55.0333
[4] Train Loss: 9.2422 | Train Acc: 56.0074 | Val Loss: 9.1052 | Val Acc: 55.7000
[5] Train Loss: 8.9453 | Train Acc: 62.1167 | Val Loss: 8.8059 | Val Acc: 63.5333
[6] Train Loss: 8.6538 | Train Acc: 66.0333 | Val Loss: 8.5288 | Val Acc: 65.1000
[7] Train Loss: 8.3848 | Train Acc: 67.7093 | Val Loss: 8.2671 | Val Acc: 67.0167
[8] Train Loss: 8.1283 | Train Acc: 69.1148 | Val Loss: 8.0153 | Val Acc: 68.3500
[9] Train Loss: 7.8823 | Train Acc: 70.1222 | Val Loss: 7.7747 | Val Acc: 69.1833
[10] Train Loss: 7.6462 | Train Acc: 70.7611 | Val Loss: 7.5430 | Val Acc: 69.5833
