
[1] Train Loss: 0.0507 | Train Acc: 9.9574 | Val Loss: -0.0972 | Val Acc: 10.3167
[2] Train Loss: -0.0935 | Train Acc: 9.9556 | Val Loss: -0.0982 | Val Acc: 10.3500
[3] Train Loss: -0.0939 | Train Acc: 10.1111 | Val Loss: -0.0983 | Val Acc: 9.7833
[4] Train Loss: -0.0939 | Train Acc: 9.8759 | Val Loss: -0.0985 | Val Acc: 9.7833
[5] Train Loss: -0.0940 | Train Acc: 9.9370 | Val Loss: -0.0979 | Val Acc: 9.7833
[6] Train Loss: -0.0942 | Train Acc: 9.8926 | Val Loss: -0.0982 | Val Acc: 9.8333
[7] Train Loss: -0.0942 | Train Acc: 10.0019 | Val Loss: -0.0976 | Val Acc: 9.8333
[8] Train Loss: -0.0940 | Train Acc: 9.7407 | Val Loss: -0.0981 | Val Acc: 9.8333
[9] Train Loss: -0.0940 | Train Acc: 10.1352 | Val Loss: -0.0981 | Val Acc: 9.7833
[10] Train Loss: -0.0942 | Train Acc: 10.1444 | Val Loss: -0.0982 | Val Acc: 9.7833
