
[1] Train Loss: -0.0502 | Train Acc: 70.6463 | Val Loss: -0.1871 | Val Acc: 76.6000
[2] Train Loss: -0.2677 | Train Acc: 79.3056 | Val Loss: -0.3054 | Val Acc: 79.4000
[3] Train Loss: -0.3514 | Train Acc: 80.5389 | Val Loss: -0.3731 | Val Acc: 79.8833
[4] Train Loss: -0.4072 | Train Acc: 80.9481 | Val Loss: -0.4229 | Val Acc: 80.3500
[5] Train Loss: -0.4503 | Train Acc: 81.2019 | Val Loss: -0.4609 | Val Acc: 80.3167
[6] Train Loss: -0.4848 | Train Acc: 81.3019 | Val Loss: -0.4903 | Val Acc: 80.4833
[7] Train Loss: -0.5145 | Train Acc: 81.6093 | Val Loss: -0.5197 | Val Acc: 80.7833
[8] Train Loss: -0.5383 | Train Acc: 81.6130 | Val Loss: -0.5407 | Val Acc: 80.8000
[9] Train Loss: -0.5592 | Train Acc: 81.6481 | Val Loss: -0.5596 | Val Acc: 80.7833
[10] Train Loss: -0.5756 | Train Acc: 81.6444 | Val Loss: -0.5770 | Val Acc: 81.0667
