
[1] Train Loss: 0.0482 | Train Acc: 37.8907 | Val Loss: -0.0498 | Val Acc: 44.3667
[2] Train Loss: -0.1226 | Train Acc: 52.0278 | Val Loss: -0.1823 | Val Acc: 55.7167
[3] Train Loss: -0.2112 | Train Acc: 58.2426 | Val Loss: -0.2346 | Val Acc: 59.2333
[4] Train Loss: -0.2509 | Train Acc: 59.8037 | Val Loss: -0.2656 | Val Acc: 60.0333
[5] Train Loss: -0.2891 | Train Acc: 61.9722 | Val Loss: -0.3352 | Val Acc: 66.7167
[6] Train Loss: -0.3515 | Train Acc: 67.4704 | Val Loss: -0.3641 | Val Acc: 67.6833
[7] Train Loss: -0.3729 | Train Acc: 68.1370 | Val Loss: -0.3810 | Val Acc: 68.1333
[8] Train Loss: -0.3870 | Train Acc: 68.4722 | Val Loss: -0.3940 | Val Acc: 68.5000
[9] Train Loss: -0.3979 | Train Acc: 68.7056 | Val Loss: -0.4044 | Val Acc: 68.7167
[10] Train Loss: -0.4064 | Train Acc: 68.9315 | Val Loss: -0.4099 | Val Acc: 69.0500
