
[1] Train Loss: 8.1720 | Train Acc: 32.3926 | Val Loss: 7.4700 | Val Acc: 46.1667
[2] Train Loss: 6.8992 | Train Acc: 49.8352 | Val Loss: 6.3629 | Val Acc: 53.5167
[3] Train Loss: 5.8614 | Train Acc: 56.7815 | Val Loss: 5.3703 | Val Acc: 62.6333
[4] Train Loss: 4.9464 | Train Acc: 63.5741 | Val Loss: 4.5562 | Val Acc: 63.8833
[5] Train Loss: 4.2008 | Train Acc: 64.1704 | Val Loss: 3.8708 | Val Acc: 64.1833
[6] Train Loss: 3.5701 | Train Acc: 64.3907 | Val Loss: 3.2916 | Val Acc: 64.2833
[7] Train Loss: 3.0379 | Train Acc: 64.4907 | Val Loss: 2.8052 | Val Acc: 64.4167
[8] Train Loss: 2.5905 | Train Acc: 64.4519 | Val Loss: 2.3950 | Val Acc: 64.4333
[9] Train Loss: 2.2141 | Train Acc: 64.4167 | Val Loss: 2.0491 | Val Acc: 64.5833
[10] Train Loss: 1.8955 | Train Acc: 64.3833 | Val Loss: 1.7570 | Val Acc: 64.2167
