
[1] Train Loss: -0.1965 | Train Acc: 69.4556 | Val Loss: -0.3506 | Val Acc: 78.9833
[2] Train Loss: -0.4044 | Train Acc: 82.1296 | Val Loss: -0.4287 | Val Acc: 82.8000
[3] Train Loss: -0.4522 | Train Acc: 83.8333 | Val Loss: -0.4622 | Val Acc: 83.8333
[4] Train Loss: -0.4802 | Train Acc: 84.7426 | Val Loss: -0.4864 | Val Acc: 84.4833
[5] Train Loss: -0.4994 | Train Acc: 85.1296 | Val Loss: -0.5007 | Val Acc: 84.4667
[6] Train Loss: -0.5175 | Train Acc: 85.5944 | Val Loss: -0.5201 | Val Acc: 85.0000
[7] Train Loss: -0.5318 | Train Acc: 85.9019 | Val Loss: -0.5307 | Val Acc: 85.1833
[8] Train Loss: -0.5428 | Train Acc: 85.9241 | Val Loss: -0.5416 | Val Acc: 85.2667
[9] Train Loss: -0.5555 | Train Acc: 86.3463 | Val Loss: -0.5499 | Val Acc: 85.2833
[10] Train Loss: -0.5668 | Train Acc: 86.4778 | Val Loss: -0.5662 | Val Acc: 85.9167
