
[1] Train Loss: 0.1191 | Train Acc: 36.2519 | Val Loss: -0.0039 | Val Acc: 45.8333
[2] Train Loss: -0.0341 | Train Acc: 49.6722 | Val Loss: -0.0090 | Val Acc: 52.7167
[3] Train Loss: 0.3884 | Train Acc: 17.3185 | Val Loss: 0.4290 | Val Acc: 10.3333
[4] Train Loss: 0.4286 | Train Acc: 10.0315 | Val Loss: 0.4257 | Val Acc: 10.0667
[5] Train Loss: 0.4251 | Train Acc: 10.5315 | Val Loss: 0.4228 | Val Acc: 10.7500
[6] Train Loss: 0.4225 | Train Acc: 11.0333 | Val Loss: 0.4206 | Val Acc: 10.7667
[7] Train Loss: 0.4195 | Train Acc: 10.8130 | Val Loss: 0.4171 | Val Acc: 10.7000
[8] Train Loss: 0.4161 | Train Acc: 10.6593 | Val Loss: 0.4127 | Val Acc: 10.6167
[9] Train Loss: 0.4120 | Train Acc: 10.5778 | Val Loss: 0.4100 | Val Acc: 10.5500
[10] Train Loss: 0.4084 | Train Acc: 10.5667 | Val Loss: 0.4056 | Val Acc: 10.5500
