
[1] Train Loss: -0.0873 | Train Acc: 76.7481 | Val Loss: -0.3643 | Val Acc: 80.0167
[2] Train Loss: -0.4748 | Train Acc: 81.5796 | Val Loss: -0.5604 | Val Acc: 81.6333
[3] Train Loss: -0.6138 | Train Acc: 82.5241 | Val Loss: -0.6588 | Val Acc: 83.3833
[4] Train Loss: -0.6740 | Train Acc: 83.0500 | Val Loss: -0.6895 | Val Acc: 82.7167
[5] Train Loss: -0.7068 | Train Acc: 83.7333 | Val Loss: -0.7140 | Val Acc: 83.6333
[6] Train Loss: -0.7232 | Train Acc: 83.9315 | Val Loss: -0.7250 | Val Acc: 83.9500
[7] Train Loss: -0.7335 | Train Acc: 84.1463 | Val Loss: -0.7296 | Val Acc: 83.8667
[8] Train Loss: -0.7435 | Train Acc: 84.4870 | Val Loss: -0.7251 | Val Acc: 82.3500
[9] Train Loss: -0.7471 | Train Acc: 84.5278 | Val Loss: -0.7332 | Val Acc: 83.8667
[10] Train Loss: -0.7526 | Train Acc: 84.8241 | Val Loss: -0.7377 | Val Acc: 83.5500
