
[1] Train Loss: -0.0180 | Train Acc: 11.9870 | Val Loss: -0.0847 | Val Acc: 9.1667
[2] Train Loss: -0.0860 | Train Acc: 10.1185 | Val Loss: -0.0874 | Val Acc: 10.3167
[3] Train Loss: -0.0878 | Train Acc: 10.2222 | Val Loss: -0.0890 | Val Acc: 10.3167
[4] Train Loss: -0.0865 | Train Acc: 10.0537 | Val Loss: -0.0812 | Val Acc: 9.8333
[5] Train Loss: -0.0861 | Train Acc: 10.0241 | Val Loss: -0.0850 | Val Acc: 9.8333
[6] Train Loss: -0.0859 | Train Acc: 9.9759 | Val Loss: -0.0833 | Val Acc: 9.8333
[7] Train Loss: -0.0871 | Train Acc: 10.0593 | Val Loss: -0.0757 | Val Acc: 9.1667
[8] Train Loss: -0.0852 | Train Acc: 9.8704 | Val Loss: -0.0780 | Val Acc: 9.1667
[9] Train Loss: -0.0851 | Train Acc: 9.8796 | Val Loss: -0.0797 | Val Acc: 9.1667
[10] Train Loss: -0.0851 | Train Acc: 9.8889 | Val Loss: -0.0796 | Val Acc: 9.1667
