
[1] Train Loss: -0.0900 | Train Acc: 60.4944 | Val Loss: -0.2382 | Val Acc: 72.8000
[2] Train Loss: -0.3102 | Train Acc: 79.0537 | Val Loss: -0.3501 | Val Acc: 81.2500
[3] Train Loss: -0.3723 | Train Acc: 82.4759 | Val Loss: -0.3831 | Val Acc: 82.4833
[4] Train Loss: -0.3990 | Train Acc: 83.5185 | Val Loss: -0.4066 | Val Acc: 83.5167
[5] Train Loss: -0.4182 | Train Acc: 84.2463 | Val Loss: -0.4226 | Val Acc: 83.9333
[6] Train Loss: -0.4341 | Train Acc: 84.8574 | Val Loss: -0.4377 | Val Acc: 84.6167
[7] Train Loss: -0.4476 | Train Acc: 85.2815 | Val Loss: -0.4478 | Val Acc: 84.6333
[8] Train Loss: -0.4607 | Train Acc: 85.6370 | Val Loss: -0.4454 | Val Acc: 83.5000
[9] Train Loss: -0.4716 | Train Acc: 85.9000 | Val Loss: -0.4694 | Val Acc: 85.0000
[10] Train Loss: -0.4822 | Train Acc: 86.1278 | Val Loss: -0.4722 | Val Acc: 84.5500
