
[1] Train Loss: 0.0151 | Train Acc: 44.0537 | Val Loss: -0.1086 | Val Acc: 53.6833
[2] Train Loss: -0.1501 | Train Acc: 55.7796 | Val Loss: -0.1629 | Val Acc: 55.4167
[3] Train Loss: -0.2230 | Train Acc: 63.3852 | Val Loss: -0.2340 | Val Acc: 62.9500
[4] Train Loss: -0.2617 | Train Acc: 65.4778 | Val Loss: -0.2786 | Val Acc: 68.8167
[5] Train Loss: -0.3158 | Train Acc: 71.7463 | Val Loss: -0.3231 | Val Acc: 71.8167
[6] Train Loss: -0.3545 | Train Acc: 75.2426 | Val Loss: -0.3772 | Val Acc: 77.6667
[7] Train Loss: -0.3980 | Train Acc: 78.9537 | Val Loss: -0.4017 | Val Acc: 79.1167
[8] Train Loss: -0.4169 | Train Acc: 79.6537 | Val Loss: -0.4172 | Val Acc: 79.7333
[9] Train Loss: -0.4293 | Train Acc: 80.2093 | Val Loss: -0.4265 | Val Acc: 79.7167
[10] Train Loss: -0.4387 | Train Acc: 80.4667 | Val Loss: -0.4365 | Val Acc: 80.1667
