
[1] Train Loss: -0.4467 | Train Acc: 76.4333 | Val Loss: -0.5255 | Val Acc: 77.6833
[2] Train Loss: -0.5794 | Train Acc: 79.9981 | Val Loss: -0.5964 | Val Acc: 79.0667
[3] Train Loss: -0.6289 | Train Acc: 80.4333 | Val Loss: -0.6405 | Val Acc: 80.0000
[4] Train Loss: -0.6605 | Train Acc: 80.6833 | Val Loss: -0.6702 | Val Acc: 80.5167
[5] Train Loss: -0.6826 | Train Acc: 80.8500 | Val Loss: -0.6814 | Val Acc: 80.0000
[6] Train Loss: -0.6987 | Train Acc: 81.0556 | Val Loss: -0.6877 | Val Acc: 79.2833
[7] Train Loss: -0.7124 | Train Acc: 81.2944 | Val Loss: -0.7033 | Val Acc: 79.9000
[8] Train Loss: -0.7205 | Train Acc: 81.3037 | Val Loss: -0.7203 | Val Acc: 81.1333
[9] Train Loss: -0.7295 | Train Acc: 81.5148 | Val Loss: -0.7307 | Val Acc: 81.4500
[10] Train Loss: -0.7343 | Train Acc: 81.5944 | Val Loss: -0.7350 | Val Acc: 81.2333
