
[1] Train Loss: -0.3059 | Train Acc: 73.3185 | Val Loss: -0.5459 | Val Acc: 72.2000
[2] Train Loss: -0.6357 | Train Acc: 77.0630 | Val Loss: -0.6746 | Val Acc: 77.9667
[3] Train Loss: -0.6809 | Train Acc: 78.0759 | Val Loss: -0.6848 | Val Acc: 77.8333
[4] Train Loss: -0.6989 | Train Acc: 78.6000 | Val Loss: -0.6924 | Val Acc: 78.1167
[5] Train Loss: -0.7078 | Train Acc: 78.8944 | Val Loss: -0.6862 | Val Acc: 76.9167
[6] Train Loss: -0.7106 | Train Acc: 78.9907 | Val Loss: -0.7122 | Val Acc: 79.3167
[7] Train Loss: -0.7127 | Train Acc: 78.8463 | Val Loss: -0.7150 | Val Acc: 78.9500
[8] Train Loss: -0.7197 | Train Acc: 79.1741 | Val Loss: -0.7119 | Val Acc: 78.8167
[9] Train Loss: -0.7229 | Train Acc: 79.2630 | Val Loss: -0.7081 | Val Acc: 77.4333
[10] Train Loss: -0.7223 | Train Acc: 79.2000 | Val Loss: -0.7298 | Val Acc: 79.5500
