
[1] Train Loss: 0.4702 | Train Acc: 53.7093 | Val Loss: -0.2317 | Val Acc: 55.5833
[2] Train Loss: -0.3005 | Train Acc: 57.6685 | Val Loss: -0.3288 | Val Acc: 57.2500
[3] Train Loss: -0.3516 | Train Acc: 58.0000 | Val Loss: -0.3678 | Val Acc: 58.0667
[4] Train Loss: -0.3775 | Train Acc: 58.1000 | Val Loss: -0.3805 | Val Acc: 57.5833
[5] Train Loss: -0.3925 | Train Acc: 58.3352 | Val Loss: -0.3925 | Val Acc: 57.7167
[6] Train Loss: -0.4021 | Train Acc: 58.3944 | Val Loss: -0.3993 | Val Acc: 57.6167
[7] Train Loss: -0.4043 | Train Acc: 58.3593 | Val Loss: -0.3505 | Val Acc: 53.6000
[8] Train Loss: -0.4075 | Train Acc: 58.4759 | Val Loss: -0.4055 | Val Acc: 58.1500
[9] Train Loss: -0.4112 | Train Acc: 58.5259 | Val Loss: -0.3881 | Val Acc: 56.0667
[10] Train Loss: -0.4158 | Train Acc: 58.5389 | Val Loss: -0.4176 | Val Acc: 58.2833
