
[1] Train Loss: 9.6405 | Train Acc: 40.5444 | Val Loss: 8.9131 | Val Acc: 46.5667
[2] Train Loss: 8.3032 | Train Acc: 47.1130 | Val Loss: 7.7215 | Val Acc: 47.0167
[3] Train Loss: 7.1826 | Train Acc: 47.7611 | Val Loss: 6.6692 | Val Acc: 48.5000
[4] Train Loss: 6.1966 | Train Acc: 50.8519 | Val Loss: 5.7457 | Val Acc: 53.2833
[5] Train Loss: 5.3316 | Train Acc: 54.2852 | Val Loss: 4.9408 | Val Acc: 54.9667
[6] Train Loss: 4.5906 | Train Acc: 54.9315 | Val Loss: 4.2623 | Val Acc: 54.8000
[7] Train Loss: 3.9618 | Train Acc: 55.0259 | Val Loss: 3.6797 | Val Acc: 54.9833
[8] Train Loss: 3.4263 | Train Acc: 54.9759 | Val Loss: 3.1868 | Val Acc: 54.9500
[9] Train Loss: 2.9704 | Train Acc: 54.9019 | Val Loss: 2.7672 | Val Acc: 54.8667
[10] Train Loss: 2.5820 | Train Acc: 54.8296 | Val Loss: 2.4092 | Val Acc: 54.7167
