
[1] Train Loss: 4.2701 | Train Acc: 19.2630 | Val Loss: 4.2277 | Val Acc: 23.7000
[2] Train Loss: 4.1656 | Train Acc: 29.4648 | Val Loss: 4.0935 | Val Acc: 30.5833
[3] Train Loss: 3.9975 | Train Acc: 38.8148 | Val Loss: 3.9211 | Val Acc: 41.5833
[4] Train Loss: 3.8623 | Train Acc: 42.8537 | Val Loss: 3.8247 | Val Acc: 42.3667
[5] Train Loss: 3.7819 | Train Acc: 43.3407 | Val Loss: 3.7558 | Val Acc: 42.7333
[6] Train Loss: 3.7178 | Train Acc: 43.5259 | Val Loss: 3.6952 | Val Acc: 42.9000
[7] Train Loss: 3.6593 | Train Acc: 43.7074 | Val Loss: 3.6383 | Val Acc: 42.9833
[8] Train Loss: 3.6034 | Train Acc: 43.7833 | Val Loss: 3.5829 | Val Acc: 43.0833
[9] Train Loss: 3.5489 | Train Acc: 43.8833 | Val Loss: 3.5285 | Val Acc: 43.2833
[10] Train Loss: 3.4955 | Train Acc: 44.0389 | Val Loss: 3.4753 | Val Acc: 43.5500
