
[1] Train Loss: 0.1410 | Train Acc: 10.0537 | Val Loss: -0.0901 | Val Acc: 9.1667
[2] Train Loss: -0.0911 | Train Acc: 10.0037 | Val Loss: -0.0877 | Val Acc: 9.1667
[3] Train Loss: -0.0918 | Train Acc: 10.0685 | Val Loss: -0.0918 | Val Acc: 9.7833
[4] Train Loss: -0.0927 | Train Acc: 10.0852 | Val Loss: -0.0906 | Val Acc: 9.1667
[5] Train Loss: -0.0930 | Train Acc: 10.1204 | Val Loss: -0.0903 | Val Acc: 9.1667
[6] Train Loss: -0.0941 | Train Acc: 10.0926 | Val Loss: -0.0895 | Val Acc: 9.1667
[7] Train Loss: -0.0942 | Train Acc: 10.0926 | Val Loss: -0.0895 | Val Acc: 9.1667
[8] Train Loss: -0.0948 | Train Acc: 10.0926 | Val Loss: -0.0894 | Val Acc: 9.1667
[9] Train Loss: -0.0934 | Train Acc: 10.0481 | Val Loss: -0.0894 | Val Acc: 9.1667
[10] Train Loss: -0.0948 | Train Acc: 10.0926 | Val Loss: -0.0893 | Val Acc: 9.1667
