
[1] Train Loss: 0.0392 | Train Acc: 30.9907 | Val Loss: -0.0434 | Val Acc: 36.6667
[2] Train Loss: -0.1296 | Train Acc: 46.3074 | Val Loss: -0.1615 | Val Acc: 47.9333
[3] Train Loss: -0.1997 | Train Acc: 50.9537 | Val Loss: -0.2103 | Val Acc: 51.0833
[4] Train Loss: -0.2390 | Train Acc: 52.8944 | Val Loss: -0.2406 | Val Acc: 52.1333
[5] Train Loss: -0.2643 | Train Acc: 53.6981 | Val Loss: -0.2623 | Val Acc: 53.0167
[6] Train Loss: -0.2825 | Train Acc: 54.1148 | Val Loss: -0.2784 | Val Acc: 53.2833
[7] Train Loss: -0.2967 | Train Acc: 54.3389 | Val Loss: -0.2912 | Val Acc: 53.4500
[8] Train Loss: -0.3083 | Train Acc: 54.5222 | Val Loss: -0.3019 | Val Acc: 53.4000
[9] Train Loss: -0.3183 | Train Acc: 54.7519 | Val Loss: -0.3110 | Val Acc: 53.6667
[10] Train Loss: -0.3270 | Train Acc: 54.8741 | Val Loss: -0.3192 | Val Acc: 53.7833
