
[1] Train Loss: -0.2997 | Train Acc: 67.3333 | Val Loss: -0.5133 | Val Acc: 70.7667
[2] Train Loss: -0.5906 | Train Acc: 72.4463 | Val Loss: -0.5946 | Val Acc: 70.1333
[3] Train Loss: -0.6455 | Train Acc: 73.2889 | Val Loss: -0.6413 | Val Acc: 71.9333
[4] Train Loss: -0.6631 | Train Acc: 73.6722 | Val Loss: -0.6656 | Val Acc: 73.2000
[5] Train Loss: -0.6727 | Train Acc: 73.9204 | Val Loss: -0.6614 | Val Acc: 73.0333
[6] Train Loss: -0.6789 | Train Acc: 74.1370 | Val Loss: -0.6720 | Val Acc: 73.3167
[7] Train Loss: -0.6824 | Train Acc: 74.2444 | Val Loss: -0.6409 | Val Acc: 69.9667
[8] Train Loss: -0.6843 | Train Acc: 74.2444 | Val Loss: -0.6795 | Val Acc: 73.5333
[9] Train Loss: -0.6867 | Train Acc: 74.3741 | Val Loss: -0.6741 | Val Acc: 73.2167
[10] Train Loss: -0.6888 | Train Acc: 74.4574 | Val Loss: -0.6781 | Val Acc: 73.2333
