
[1] Train Loss: -0.1254 | Train Acc: 44.0889 | Val Loss: -0.2645 | Val Acc: 46.7333
[2] Train Loss: -0.3044 | Train Acc: 47.6852 | Val Loss: -0.3223 | Val Acc: 47.1333
[3] Train Loss: -0.3466 | Train Acc: 47.8759 | Val Loss: -0.3538 | Val Acc: 47.1667
[4] Train Loss: -0.3719 | Train Acc: 47.9444 | Val Loss: -0.3726 | Val Acc: 47.1167
[5] Train Loss: -0.3900 | Train Acc: 47.9870 | Val Loss: -0.3905 | Val Acc: 47.3000
[6] Train Loss: -0.4032 | Train Acc: 48.0519 | Val Loss: -0.4002 | Val Acc: 47.3167
[7] Train Loss: -0.4118 | Train Acc: 48.0222 | Val Loss: -0.4089 | Val Acc: 47.4000
[8] Train Loss: -0.4200 | Train Acc: 48.1444 | Val Loss: -0.4142 | Val Acc: 47.3333
[9] Train Loss: -0.4257 | Train Acc: 48.2000 | Val Loss: -0.4183 | Val Acc: 47.2667
[10] Train Loss: -0.4294 | Train Acc: 48.1426 | Val Loss: -0.4250 | Val Acc: 47.4167
