
[1] Train Loss: 0.6960 | Train Acc: 57.5259 | Val Loss: -0.1670 | Val Acc: 60.1833
[2] Train Loss: -0.2487 | Train Acc: 61.6741 | Val Loss: -0.2878 | Val Acc: 61.9667
[3] Train Loss: -0.3156 | Train Acc: 62.3241 | Val Loss: -0.3075 | Val Acc: 59.9833
[4] Train Loss: -0.3488 | Train Acc: 62.6019 | Val Loss: -0.3616 | Val Acc: 62.6333
[5] Train Loss: -0.3683 | Train Acc: 62.8315 | Val Loss: -0.3483 | Val Acc: 59.9500
[6] Train Loss: -0.4116 | Train Acc: 66.6278 | Val Loss: -0.4529 | Val Acc: 70.9500
[7] Train Loss: -0.4627 | Train Acc: 71.7593 | Val Loss: -0.4649 | Val Acc: 71.6167
[8] Train Loss: -0.4721 | Train Acc: 71.9926 | Val Loss: -0.4694 | Val Acc: 71.4500
[9] Train Loss: -0.4781 | Train Acc: 72.0889 | Val Loss: -0.4695 | Val Acc: 71.0833
[10] Train Loss: -0.4818 | Train Acc: 72.1019 | Val Loss: -0.4571 | Val Acc: 69.5333
