
[1] Train Loss: 0.1185 | Train Acc: 24.2019 | Val Loss: 0.0338 | Val Acc: 38.9500
[2] Train Loss: -0.0574 | Train Acc: 42.9333 | Val Loss: -0.1032 | Val Acc: 42.7667
[3] Train Loss: -0.1585 | Train Acc: 49.4685 | Val Loss: -0.1813 | Val Acc: 49.9833
[4] Train Loss: -0.2110 | Train Acc: 51.5907 | Val Loss: -0.2203 | Val Acc: 51.8833
[5] Train Loss: -0.2440 | Train Acc: 54.3167 | Val Loss: -0.2502 | Val Acc: 55.0500
[6] Train Loss: -0.2731 | Train Acc: 57.3185 | Val Loss: -0.2783 | Val Acc: 57.4167
[7] Train Loss: -0.2982 | Train Acc: 58.9296 | Val Loss: -0.3000 | Val Acc: 58.4833
[8] Train Loss: -0.3163 | Train Acc: 59.5278 | Val Loss: -0.3156 | Val Acc: 59.2500
[9] Train Loss: -0.3298 | Train Acc: 59.9389 | Val Loss: -0.3276 | Val Acc: 59.5500
[10] Train Loss: -0.3408 | Train Acc: 60.2185 | Val Loss: -0.3380 | Val Acc: 59.7333
