
[1] Train Loss: 0.3667 | Train Acc: 47.7981 | Val Loss: -0.1868 | Val Acc: 49.4833
[2] Train Loss: -0.2669 | Train Acc: 53.9056 | Val Loss: -0.2707 | Val Acc: 52.3833
[3] Train Loss: -0.3076 | Train Acc: 54.4278 | Val Loss: -0.3240 | Val Acc: 54.5333
[4] Train Loss: -0.3347 | Train Acc: 54.5574 | Val Loss: -0.3419 | Val Acc: 54.1500
[5] Train Loss: -0.2938 | Train Acc: 52.5870 | Val Loss: 0.2550 | Val Acc: 13.0667
[6] Train Loss: 0.1666 | Train Acc: 10.0370 | Val Loss: 0.1515 | Val Acc: 9.9500
[7] Train Loss: 0.1392 | Train Acc: 10.0056 | Val Loss: 0.1362 | Val Acc: 9.9500
[8] Train Loss: 0.1295 | Train Acc: 10.0056 | Val Loss: 0.1372 | Val Acc: 9.9500
[9] Train Loss: 0.1303 | Train Acc: 10.0056 | Val Loss: 0.1319 | Val Acc: 9.9500
[10] Train Loss: 0.1260 | Train Acc: 10.0056 | Val Loss: 0.1221 | Val Acc: 9.9500
