
[1] Train Loss: 0.0644 | Train Acc: 39.5019 | Val Loss: -0.0800 | Val Acc: 52.6500
[2] Train Loss: -0.1258 | Train Acc: 57.1815 | Val Loss: -0.1695 | Val Acc: 61.6000
[3] Train Loss: 0.0492 | Train Acc: 48.0037 | Val Loss: 0.4167 | Val Acc: 12.4167
[4] Train Loss: 0.4189 | Train Acc: 11.8685 | Val Loss: 0.4174 | Val Acc: 11.1333
[5] Train Loss: 0.4149 | Train Acc: 11.0056 | Val Loss: 0.4118 | Val Acc: 10.8667
[6] Train Loss: 0.4078 | Train Acc: 10.9648 | Val Loss: 0.4066 | Val Acc: 10.8333
[7] Train Loss: 0.4046 | Train Acc: 10.8889 | Val Loss: 0.4045 | Val Acc: 10.7500
[8] Train Loss: 0.3997 | Train Acc: 10.9574 | Val Loss: 0.3945 | Val Acc: 10.7500
[9] Train Loss: 0.3901 | Train Acc: 10.8963 | Val Loss: 0.3848 | Val Acc: 10.7500
[10] Train Loss: 0.3807 | Train Acc: 10.8704 | Val Loss: 0.3753 | Val Acc: 10.7667
