
[1] Train Loss: 0.3455 | Train Acc: 9.4167 | Val Loss: 0.3441 | Val Acc: 9.8833
[2] Train Loss: 0.3430 | Train Acc: 9.5611 | Val Loss: 0.3416 | Val Acc: 10.1667
[3] Train Loss: 0.3404 | Train Acc: 9.8019 | Val Loss: 0.3390 | Val Acc: 10.4333
[4] Train Loss: 0.3375 | Train Acc: 10.1704 | Val Loss: 0.3362 | Val Acc: 10.6667
[5] Train Loss: 0.3345 | Train Acc: 10.7056 | Val Loss: 0.3332 | Val Acc: 11.3667
[6] Train Loss: 0.3312 | Train Acc: 11.4481 | Val Loss: 0.3300 | Val Acc: 12.2167
[7] Train Loss: 0.3277 | Train Acc: 12.2759 | Val Loss: 0.3265 | Val Acc: 13.2500
[8] Train Loss: 0.3239 | Train Acc: 13.7444 | Val Loss: 0.3229 | Val Acc: 14.4500
[9] Train Loss: 0.3200 | Train Acc: 15.4333 | Val Loss: 0.3190 | Val Acc: 15.8333
[10] Train Loss: 0.3158 | Train Acc: 17.2630 | Val Loss: 0.3150 | Val Acc: 17.3500
