
[1] Train Loss: 0.4192 | Train Acc: 66.3019 | Val Loss: -0.1460 | Val Acc: 66.7833
[2] Train Loss: -0.2856 | Train Acc: 70.7852 | Val Loss: -0.3490 | Val Acc: 70.9667
[3] Train Loss: -0.3883 | Train Acc: 71.4111 | Val Loss: -0.4120 | Val Acc: 71.0500
[4] Train Loss: -0.4361 | Train Acc: 71.7426 | Val Loss: -0.4309 | Val Acc: 70.1500
[5] Train Loss: -0.4646 | Train Acc: 71.8944 | Val Loss: -0.4771 | Val Acc: 71.9667
[6] Train Loss: -0.4830 | Train Acc: 72.0611 | Val Loss: -0.4845 | Val Acc: 71.5333
[7] Train Loss: -0.4932 | Train Acc: 72.1481 | Val Loss: -0.4935 | Val Acc: 71.8167
[8] Train Loss: -0.5006 | Train Acc: 72.1481 | Val Loss: -0.4858 | Val Acc: 70.7000
[9] Train Loss: -0.4131 | Train Acc: 66.5222 | Val Loss: 0.2412 | Val Acc: 9.8500
[10] Train Loss: 0.1683 | Train Acc: 10.2704 | Val Loss: 0.1347 | Val Acc: 11.3000
