
[1] Train Loss: 0.0725 | Train Acc: 42.9556 | Val Loss: -0.0878 | Val Acc: 64.4833
[2] Train Loss: -0.1890 | Train Acc: 68.0926 | Val Loss: -0.2225 | Val Acc: 68.7167
[3] Train Loss: -0.2603 | Train Acc: 72.9296 | Val Loss: -0.2907 | Val Acc: 76.4667
[4] Train Loss: -0.3200 | Train Acc: 78.2574 | Val Loss: -0.3301 | Val Acc: 78.4333
[5] Train Loss: -0.3460 | Train Acc: 79.4444 | Val Loss: -0.3452 | Val Acc: 78.9000
[6] Train Loss: -0.3613 | Train Acc: 80.1315 | Val Loss: -0.3614 | Val Acc: 79.3167
[7] Train Loss: -0.3727 | Train Acc: 80.4537 | Val Loss: -0.3725 | Val Acc: 79.8833
[8] Train Loss: -0.3822 | Train Acc: 80.6981 | Val Loss: -0.3792 | Val Acc: 80.0000
[9] Train Loss: -0.3910 | Train Acc: 81.0741 | Val Loss: -0.3874 | Val Acc: 80.1167
[10] Train Loss: -0.3985 | Train Acc: 81.2722 | Val Loss: -0.3939 | Val Acc: 80.4333
