
[1] Train Loss: 9.7159 | Train Acc: 40.7463 | Val Loss: 8.9736 | Val Acc: 48.6333
[2] Train Loss: 8.3511 | Train Acc: 50.4148 | Val Loss: 7.7736 | Val Acc: 49.9667
[3] Train Loss: 7.2203 | Train Acc: 53.7648 | Val Loss: 6.7029 | Val Acc: 57.3333
[4] Train Loss: 6.2190 | Train Acc: 59.1148 | Val Loss: 5.7729 | Val Acc: 58.9167
[5] Train Loss: 5.3625 | Train Acc: 59.8852 | Val Loss: 5.0018 | Val Acc: 57.7667
[6] Train Loss: 4.6318 | Train Acc: 60.0741 | Val Loss: 4.3088 | Val Acc: 59.4667
[7] Train Loss: 4.0073 | Train Acc: 60.0389 | Val Loss: 3.7323 | Val Acc: 59.3000
[8] Train Loss: 3.4743 | Train Acc: 60.0259 | Val Loss: 3.2407 | Val Acc: 59.5167
[9] Train Loss: 3.0202 | Train Acc: 59.8667 | Val Loss: 2.8213 | Val Acc: 59.3500
[10] Train Loss: 2.6314 | Train Acc: 59.7944 | Val Loss: 2.4620 | Val Acc: 59.0500
