
[1] Train Loss: 0.1380 | Train Acc: 34.9815 | Val Loss: -0.1748 | Val Acc: 36.8167
[2] Train Loss: -0.2193 | Train Acc: 37.2759 | Val Loss: -0.2380 | Val Acc: 37.0833
[3] Train Loss: -0.2563 | Train Acc: 37.5000 | Val Loss: -0.2664 | Val Acc: 37.4000
[4] Train Loss: -0.3125 | Train Acc: 43.6130 | Val Loss: -0.3313 | Val Acc: 45.4500
[5] Train Loss: 0.1115 | Train Acc: 19.5870 | Val Loss: 0.2177 | Val Acc: 13.1667
[6] Train Loss: 0.2271 | Train Acc: 12.2852 | Val Loss: 0.2466 | Val Acc: 11.1333
[7] Train Loss: 0.2552 | Train Acc: 11.1111 | Val Loss: 0.2202 | Val Acc: 10.9500
[8] Train Loss: 0.2157 | Train Acc: 11.0741 | Val Loss: 0.1967 | Val Acc: 11.0667
[9] Train Loss: 0.1614 | Train Acc: 11.5296 | Val Loss: 0.1635 | Val Acc: 11.1000
[10] Train Loss: 0.1440 | Train Acc: 11.6148 | Val Loss: 0.1275 | Val Acc: 12.0500
