
[1] Train Loss: -0.0194 | Train Acc: 62.8611 | Val Loss: -0.1453 | Val Acc: 64.4833
[2] Train Loss: -0.2156 | Train Acc: 65.4926 | Val Loss: -0.2583 | Val Acc: 64.8500
[3] Train Loss: -0.3008 | Train Acc: 65.9000 | Val Loss: -0.3190 | Val Acc: 64.6833
[4] Train Loss: -0.3536 | Train Acc: 66.0907 | Val Loss: -0.3637 | Val Acc: 65.2000
[5] Train Loss: -0.3907 | Train Acc: 66.2259 | Val Loss: -0.3982 | Val Acc: 65.3333
[6] Train Loss: -0.4190 | Train Acc: 66.2667 | Val Loss: -0.4236 | Val Acc: 65.3667
[7] Train Loss: -0.4425 | Train Acc: 66.3981 | Val Loss: -0.4453 | Val Acc: 65.5167
[8] Train Loss: -0.4614 | Train Acc: 66.4037 | Val Loss: -0.4613 | Val Acc: 65.4833
[9] Train Loss: -0.4778 | Train Acc: 66.4296 | Val Loss: -0.4764 | Val Acc: 65.5000
[10] Train Loss: -0.4917 | Train Acc: 66.5259 | Val Loss: -0.4888 | Val Acc: 65.6167
