
[1] Train Loss: 0.0132 | Train Acc: 62.7463 | Val Loss: -0.1837 | Val Acc: 72.0500
[2] Train Loss: -0.2451 | Train Acc: 73.2981 | Val Loss: -0.2894 | Val Acc: 73.1333
[3] Train Loss: -0.3383 | Train Acc: 75.7833 | Val Loss: -0.3915 | Val Acc: 79.1500
[4] Train Loss: -0.4197 | Train Acc: 80.3907 | Val Loss: -0.4321 | Val Acc: 79.6167
[5] Train Loss: -0.4535 | Train Acc: 80.8333 | Val Loss: -0.4594 | Val Acc: 79.7000
[6] Train Loss: -0.4787 | Train Acc: 81.0537 | Val Loss: -0.4798 | Val Acc: 79.9667
[7] Train Loss: -0.4997 | Train Acc: 81.3130 | Val Loss: -0.4990 | Val Acc: 80.1833
[8] Train Loss: -0.5162 | Train Acc: 81.4111 | Val Loss: -0.5153 | Val Acc: 80.4000
[9] Train Loss: -0.2648 | Train Acc: 70.0426 | Val Loss: 0.3092 | Val Acc: 18.5167
[10] Train Loss: 0.3076 | Train Acc: 10.7870 | Val Loss: 0.2901 | Val Acc: 11.9667
