
[1] Train Loss: 0.0493 | Train Acc: 62.4315 | Val Loss: -0.1420 | Val Acc: 67.6833
[2] Train Loss: -0.1967 | Train Acc: 68.5407 | Val Loss: -0.2343 | Val Acc: 68.3500
[3] Train Loss: -0.2651 | Train Acc: 69.2407 | Val Loss: -0.2907 | Val Acc: 69.2833
[4] Train Loss: -0.3093 | Train Acc: 69.6537 | Val Loss: -0.3289 | Val Acc: 70.0000
[5] Train Loss: -0.3421 | Train Acc: 69.9093 | Val Loss: -0.3508 | Val Acc: 69.1000
[6] Train Loss: 0.1227 | Train Acc: 34.6796 | Val Loss: 0.3347 | Val Acc: 12.8167
[7] Train Loss: 0.3016 | Train Acc: 13.1444 | Val Loss: 0.2716 | Val Acc: 12.6500
[8] Train Loss: 0.2538 | Train Acc: 12.6611 | Val Loss: 0.2233 | Val Acc: 12.4833
[9] Train Loss: 0.2306 | Train Acc: 12.2759 | Val Loss: 0.2395 | Val Acc: 11.8333
[10] Train Loss: 0.2217 | Train Acc: 11.9833 | Val Loss: 0.2067 | Val Acc: 11.9667
