
[1] Train Loss: 5.1817 | Train Acc: 0.0722 | Val Loss: 5.4482 | Val Acc: 0.0167
[2] Train Loss: 5.3142 | Train Acc: 0.0222 | Val Loss: 5.1610 | Val Acc: 0.0333
[3] Train Loss: 5.3543 | Train Acc: 0.0093 | Val Loss: 5.2776 | Val Acc: 0.0333
[4] Train Loss: 5.2016 | Train Acc: 0.0315 | Val Loss: 5.1642 | Val Acc: 0.0167
[5] Train Loss: 5.1943 | Train Acc: 0.0093 | Val Loss: 5.2375 | Val Acc: 0.0333
[6] Train Loss: 5.0690 | Train Acc: 0.0259 | Val Loss: 5.2676 | Val Acc: 0.0000
[7] Train Loss: 5.2932 | Train Acc: 0.0407 | Val Loss: 5.0047 | Val Acc: 0.0500
[8] Train Loss: 5.4741 | Train Acc: 0.0519 | Val Loss: 5.6645 | Val Acc: 0.0000
[9] Train Loss: 5.5636 | Train Acc: 0.0889 | Val Loss: 6.1945 | Val Acc: 0.0000
[10] Train Loss: 4.5570 | Train Acc: 4.8019 | Val Loss: 3.1485 | Val Acc: 10.1333
