
[1] Train Loss: 0.0942 | Train Acc: 45.6241 | Val Loss: -0.0680 | Val Acc: 60.4333
[2] Train Loss: -0.1644 | Train Acc: 69.7463 | Val Loss: -0.2231 | Val Acc: 73.3833
[3] Train Loss: -0.2683 | Train Acc: 75.6796 | Val Loss: -0.2873 | Val Acc: 75.9000
[4] Train Loss: -0.3147 | Train Acc: 77.4222 | Val Loss: -0.3213 | Val Acc: 77.2167
[5] Train Loss: -0.3406 | Train Acc: 78.3259 | Val Loss: -0.3419 | Val Acc: 77.7500
[6] Train Loss: -0.3581 | Train Acc: 78.8389 | Val Loss: -0.3576 | Val Acc: 78.2333
[7] Train Loss: -0.3716 | Train Acc: 79.2796 | Val Loss: -0.3689 | Val Acc: 78.4833
[8] Train Loss: -0.3823 | Train Acc: 79.6537 | Val Loss: -0.3797 | Val Acc: 79.0667
[9] Train Loss: -0.3916 | Train Acc: 80.0389 | Val Loss: -0.3876 | Val Acc: 79.3333
[10] Train Loss: -0.3994 | Train Acc: 80.2333 | Val Loss: -0.3952 | Val Acc: 79.5667
