
[1] Train Loss: 3.9498 | Train Acc: 33.4204 | Val Loss: 3.5511 | Val Acc: 49.3500
[2] Train Loss: 3.1939 | Train Acc: 62.9593 | Val Loss: 2.9141 | Val Acc: 65.0833
[3] Train Loss: 2.6784 | Train Acc: 67.1537 | Val Loss: 2.4820 | Val Acc: 66.2833
[4] Train Loss: 2.2856 | Train Acc: 67.6352 | Val Loss: 2.1234 | Val Acc: 66.6500
[5] Train Loss: 1.9552 | Train Acc: 68.0333 | Val Loss: 1.8197 | Val Acc: 66.9500
[6] Train Loss: 1.6783 | Train Acc: 68.3167 | Val Loss: 1.5675 | Val Acc: 67.3333
[7] Train Loss: 1.4486 | Train Acc: 68.4000 | Val Loss: 1.3579 | Val Acc: 67.2667
[8] Train Loss: 1.2572 | Train Acc: 68.5167 | Val Loss: 1.1830 | Val Acc: 67.4500
[9] Train Loss: 1.0988 | Train Acc: 68.4685 | Val Loss: 1.0400 | Val Acc: 67.4833
[10] Train Loss: 0.9653 | Train Acc: 68.4926 | Val Loss: 0.9162 | Val Acc: 67.3000
