
[1] Train Loss: 53.6406 | Train Acc: 9.6204 | Val Loss: 53.6338 | Val Acc: 9.7833
[2] Train Loss: 53.6293 | Train Acc: 9.5333 | Val Loss: 53.6223 | Val Acc: 9.7833
[3] Train Loss: 53.6179 | Train Acc: 9.5722 | Val Loss: 53.6111 | Val Acc: 9.7833
[4] Train Loss: 53.6065 | Train Acc: 9.5815 | Val Loss: 53.5998 | Val Acc: 9.7833
[5] Train Loss: 53.5953 | Train Acc: 9.5593 | Val Loss: 53.5885 | Val Acc: 9.8000
[6] Train Loss: 53.5843 | Train Acc: 9.5333 | Val Loss: 53.5771 | Val Acc: 9.8000
[7] Train Loss: 53.5727 | Train Acc: 9.5778 | Val Loss: 53.5658 | Val Acc: 9.8000
[8] Train Loss: 53.5616 | Train Acc: 9.5315 | Val Loss: 53.5545 | Val Acc: 9.8000
[9] Train Loss: 53.5496 | Train Acc: 9.5870 | Val Loss: 53.5431 | Val Acc: 9.8000
[10] Train Loss: 53.5384 | Train Acc: 9.6167 | Val Loss: 53.5318 | Val Acc: 9.8000
