
[1] Train Loss: 0.2007 | Train Acc: 45.4259 | Val Loss: -0.2244 | Val Acc: 45.9667
[2] Train Loss: -0.2875 | Train Acc: 52.8000 | Val Loss: -0.3254 | Val Acc: 55.1500
[3] Train Loss: -0.3402 | Train Acc: 55.7870 | Val Loss: -0.3414 | Val Acc: 54.7833
[4] Train Loss: -0.3545 | Train Acc: 55.8370 | Val Loss: -0.3538 | Val Acc: 55.3667
[5] Train Loss: -0.3628 | Train Acc: 55.9389 | Val Loss: -0.3460 | Val Acc: 54.2333
[6] Train Loss: -0.3672 | Train Acc: 55.9722 | Val Loss: -0.3655 | Val Acc: 55.3833
[7] Train Loss: -0.3721 | Train Acc: 55.9630 | Val Loss: -0.3719 | Val Acc: 55.6000
[8] Train Loss: -0.3757 | Train Acc: 55.8741 | Val Loss: -0.3645 | Val Acc: 54.5167
[9] Train Loss: -0.3774 | Train Acc: 55.8944 | Val Loss: -0.3727 | Val Acc: 55.2167
[10] Train Loss: -0.3791 | Train Acc: 56.0000 | Val Loss: -0.3744 | Val Acc: 55.4500
