
[1] Train Loss: 0.0695 | Train Acc: 11.8944 | Val Loss: -0.0152 | Val Acc: 9.8333
[2] Train Loss: -0.0206 | Train Acc: 9.9519 | Val Loss: -0.0231 | Val Acc: 10.3500
[3] Train Loss: -0.0226 | Train Acc: 9.9444 | Val Loss: -0.0223 | Val Acc: 10.1833
[4] Train Loss: 0.0425 | Train Acc: 9.9130 | Val Loss: 0.0827 | Val Acc: 10.3833
[5] Train Loss: 0.0825 | Train Acc: 9.6241 | Val Loss: 0.0817 | Val Acc: 10.3000
[6] Train Loss: 0.0813 | Train Acc: 8.7407 | Val Loss: 0.0813 | Val Acc: 6.2667
[7] Train Loss: 0.0808 | Train Acc: 8.4963 | Val Loss: 0.0805 | Val Acc: 5.3333
[8] Train Loss: 0.0809 | Train Acc: 8.5000 | Val Loss: 0.0799 | Val Acc: 10.0833
[9] Train Loss: 0.0800 | Train Acc: 9.0333 | Val Loss: 0.1182 | Val Acc: 9.3333
[10] Train Loss: 0.0797 | Train Acc: 9.3907 | Val Loss: 0.0792 | Val Acc: 9.1167
