
[1] Train Loss: 9.0621 | Train Acc: 54.3111 | Val Loss: 7.6875 | Val Acc: 70.4000
[2] Train Loss: 6.6088 | Train Acc: 77.1315 | Val Loss: 5.6601 | Val Acc: 77.7333
[3] Train Loss: 4.8814 | Train Acc: 78.6926 | Val Loss: 4.1964 | Val Acc: 78.0500
[4] Train Loss: 3.6368 | Train Acc: 78.6370 | Val Loss: 3.1484 | Val Acc: 77.9167
[5] Train Loss: 2.7473 | Train Acc: 78.4296 | Val Loss: 2.3996 | Val Acc: 77.3000
[6] Train Loss: 2.1087 | Train Acc: 78.0444 | Val Loss: 1.8573 | Val Acc: 77.3167
[7] Train Loss: 1.6382 | Train Acc: 77.8556 | Val Loss: 1.4509 | Val Acc: 77.3167
[8] Train Loss: 1.2803 | Train Acc: 77.6463 | Val Loss: 1.1342 | Val Acc: 77.0500
[9] Train Loss: 0.9980 | Train Acc: 77.7352 | Val Loss: 0.8807 | Val Acc: 77.1167
[10] Train Loss: 0.7694 | Train Acc: 77.6370 | Val Loss: 0.6741 | Val Acc: 77.1500
