
[1] Train Loss: 6.7631 | Train Acc: 38.0907 | Val Loss: 6.2865 | Val Acc: 50.6333
[2] Train Loss: 5.9766 | Train Acc: 51.0796 | Val Loss: 5.6097 | Val Acc: 51.7333
[3] Train Loss: 5.3239 | Train Acc: 52.4407 | Val Loss: 4.9871 | Val Acc: 53.9667
[4] Train Loss: 4.7230 | Train Acc: 58.6778 | Val Loss: 4.4215 | Val Acc: 61.6167
[5] Train Loss: 4.1931 | Train Acc: 62.2519 | Val Loss: 3.9300 | Val Acc: 62.3833
[6] Train Loss: 3.7237 | Train Acc: 62.9056 | Val Loss: 3.4880 | Val Acc: 62.9000
[7] Train Loss: 3.3017 | Train Acc: 63.2500 | Val Loss: 3.0906 | Val Acc: 63.3167
[8] Train Loss: 2.9245 | Train Acc: 63.4889 | Val Loss: 2.7368 | Val Acc: 63.4167
[9] Train Loss: 2.5883 | Train Acc: 63.8870 | Val Loss: 2.4215 | Val Acc: 65.3333
[10] Train Loss: 2.2871 | Train Acc: 68.3889 | Val Loss: 2.1423 | Val Acc: 68.9833
