
[1] Train Loss: -0.1955 | Train Acc: 71.1148 | Val Loss: -0.4620 | Val Acc: 76.7667
[2] Train Loss: -0.5563 | Train Acc: 77.1778 | Val Loss: -0.6218 | Val Acc: 77.5167
[3] Train Loss: -0.6502 | Train Acc: 78.4444 | Val Loss: -0.6604 | Val Acc: 77.8500
[4] Train Loss: -0.6835 | Train Acc: 79.0889 | Val Loss: -0.6891 | Val Acc: 78.7500
[5] Train Loss: -0.7000 | Train Acc: 79.4574 | Val Loss: -0.7034 | Val Acc: 79.5333
[6] Train Loss: -0.7105 | Train Acc: 79.8500 | Val Loss: -0.6857 | Val Acc: 77.3167
[7] Train Loss: -0.7166 | Train Acc: 79.8611 | Val Loss: -0.7009 | Val Acc: 78.4333
[8] Train Loss: -0.7218 | Train Acc: 80.1481 | Val Loss: -0.7316 | Val Acc: 80.6333
[9] Train Loss: -0.7249 | Train Acc: 80.1870 | Val Loss: -0.6883 | Val Acc: 76.3000
[10] Train Loss: -0.7300 | Train Acc: 80.4556 | Val Loss: -0.7273 | Val Acc: 80.1500
