
[1] Train Loss: -0.0409 | Train Acc: 10.0537 | Val Loss: -0.0867 | Val Acc: 9.9500
[2] Train Loss: -0.0909 | Train Acc: 9.9315 | Val Loss: -0.0911 | Val Acc: 9.1667
[3] Train Loss: -0.0933 | Train Acc: 9.9778 | Val Loss: -0.0913 | Val Acc: 9.1667
[4] Train Loss: -0.0942 | Train Acc: 10.0926 | Val Loss: -0.0909 | Val Acc: 9.1667
[5] Train Loss: -0.0950 | Train Acc: 10.0889 | Val Loss: -0.0916 | Val Acc: 9.1667
[6] Train Loss: -0.0954 | Train Acc: 10.0926 | Val Loss: -0.0913 | Val Acc: 9.1667
[7] Train Loss: -0.0957 | Train Acc: 10.0926 | Val Loss: -0.0900 | Val Acc: 9.1667
[8] Train Loss: -0.0961 | Train Acc: 10.0926 | Val Loss: -0.0912 | Val Acc: 9.1667
[9] Train Loss: -0.0963 | Train Acc: 10.0926 | Val Loss: -0.0920 | Val Acc: 9.1667
[10] Train Loss: -0.0960 | Train Acc: 10.0926 | Val Loss: -0.0916 | Val Acc: 9.1667
