
[1] Train Loss: 0.4183 | Train Acc: 40.0407 | Val Loss: 0.2397 | Val Acc: 59.9333
[2] Train Loss: 0.1209 | Train Acc: 68.2481 | Val Loss: 0.0506 | Val Acc: 71.4500
[3] Train Loss: 0.0005 | Train Acc: 73.9407 | Val Loss: -0.0302 | Val Acc: 74.8167
[4] Train Loss: -0.0646 | Train Acc: 75.9796 | Val Loss: -0.0828 | Val Acc: 75.7667
[5] Train Loss: -0.1103 | Train Acc: 77.0056 | Val Loss: -0.1218 | Val Acc: 76.8000
[6] Train Loss: -0.1458 | Train Acc: 77.6519 | Val Loss: -0.1534 | Val Acc: 77.4167
[7] Train Loss: -0.1748 | Train Acc: 78.1852 | Val Loss: -0.1797 | Val Acc: 77.7167
[8] Train Loss: -0.1997 | Train Acc: 78.5222 | Val Loss: -0.2020 | Val Acc: 78.0000
[9] Train Loss: -0.2213 | Train Acc: 78.8148 | Val Loss: -0.2229 | Val Acc: 78.3167
[10] Train Loss: -0.2404 | Train Acc: 79.0611 | Val Loss: -0.2405 | Val Acc: 78.2667
