
[1] Train Loss: -0.0974 | Train Acc: 76.0185 | Val Loss: -0.3807 | Val Acc: 77.1000
[2] Train Loss: -0.4960 | Train Acc: 78.6296 | Val Loss: -0.5843 | Val Acc: 79.1333
[3] Train Loss: -0.6238 | Train Acc: 79.3315 | Val Loss: -0.6345 | Val Acc: 77.6000
[4] Train Loss: -0.6770 | Train Acc: 80.0056 | Val Loss: -0.6899 | Val Acc: 79.7333
[5] Train Loss: -0.6998 | Train Acc: 80.3130 | Val Loss: -0.7045 | Val Acc: 80.1833
[6] Train Loss: -0.7158 | Train Acc: 80.6870 | Val Loss: -0.7135 | Val Acc: 80.0500
[7] Train Loss: -0.7247 | Train Acc: 80.8796 | Val Loss: -0.7228 | Val Acc: 80.5333
[8] Train Loss: -0.7283 | Train Acc: 80.8204 | Val Loss: -0.7175 | Val Acc: 79.7833
[9] Train Loss: -0.7320 | Train Acc: 80.8019 | Val Loss: -0.7283 | Val Acc: 80.5000
[10] Train Loss: -0.7381 | Train Acc: 81.0741 | Val Loss: -0.7182 | Val Acc: 79.6667
