
[1] Train Loss: 0.0916 | Train Acc: 31.9611 | Val Loss: -0.0759 | Val Acc: 50.2000
[2] Train Loss: -0.1891 | Train Acc: 57.9593 | Val Loss: -0.2368 | Val Acc: 58.6333
[3] Train Loss: -0.2801 | Train Acc: 62.5574 | Val Loss: -0.2968 | Val Acc: 64.1833
[4] Train Loss: -0.3297 | Train Acc: 66.6130 | Val Loss: -0.3366 | Val Acc: 66.5500
[5] Train Loss: -0.3631 | Train Acc: 68.2444 | Val Loss: -0.3642 | Val Acc: 67.9333
[6] Train Loss: -0.3865 | Train Acc: 69.2111 | Val Loss: -0.3845 | Val Acc: 68.6333
[7] Train Loss: -0.4038 | Train Acc: 69.7926 | Val Loss: -0.4007 | Val Acc: 69.1167
[8] Train Loss: -0.4176 | Train Acc: 70.2352 | Val Loss: -0.4136 | Val Acc: 69.6667
[9] Train Loss: -0.4288 | Train Acc: 70.4778 | Val Loss: -0.4236 | Val Acc: 70.0167
[10] Train Loss: -0.4382 | Train Acc: 70.7389 | Val Loss: -0.4332 | Val Acc: 70.1500
