
[1] Train Loss: -0.1032 | Train Acc: 75.1019 | Val Loss: -0.3708 | Val Acc: 77.8000
[2] Train Loss: -0.5094 | Train Acc: 80.2204 | Val Loss: -0.6010 | Val Acc: 81.5167
[3] Train Loss: -0.6390 | Train Acc: 81.5074 | Val Loss: -0.6129 | Val Acc: 76.7000
[4] Train Loss: -0.6827 | Train Acc: 82.0611 | Val Loss: -0.6948 | Val Acc: 82.4500
[5] Train Loss: -0.7056 | Train Acc: 82.6852 | Val Loss: -0.6912 | Val Acc: 80.6667
[6] Train Loss: -0.7196 | Train Acc: 83.1278 | Val Loss: -0.7127 | Val Acc: 81.9167
[7] Train Loss: -0.7292 | Train Acc: 83.3204 | Val Loss: -0.7336 | Val Acc: 83.2833
[8] Train Loss: -0.7355 | Train Acc: 83.4574 | Val Loss: -0.7336 | Val Acc: 83.0667
[9] Train Loss: -0.7432 | Train Acc: 83.8389 | Val Loss: -0.7266 | Val Acc: 82.0833
[10] Train Loss: -0.7460 | Train Acc: 83.8037 | Val Loss: -0.7566 | Val Acc: 84.4333
