
[1] Train Loss: 0.1889 | Train Acc: 42.0444 | Val Loss: -0.0248 | Val Acc: 47.5000
[2] Train Loss: -0.1238 | Train Acc: 47.7907 | Val Loss: -0.1792 | Val Acc: 47.4833
[3] Train Loss: -0.2560 | Train Acc: 52.2185 | Val Loss: -0.3167 | Val Acc: 56.0500
[4] Train Loss: -0.0395 | Train Acc: 42.3463 | Val Loss: 0.2584 | Val Acc: 10.3167
[5] Train Loss: 0.2527 | Train Acc: 11.6556 | Val Loss: 0.2380 | Val Acc: 12.3000
[6] Train Loss: 0.2342 | Train Acc: 12.4407 | Val Loss: 0.2236 | Val Acc: 12.1167
[7] Train Loss: 0.2133 | Train Acc: 12.2556 | Val Loss: 0.2121 | Val Acc: 11.7333
[8] Train Loss: 0.2146 | Train Acc: 11.7815 | Val Loss: 0.2045 | Val Acc: 11.6333
[9] Train Loss: 0.1913 | Train Acc: 11.8611 | Val Loss: 0.1945 | Val Acc: 11.5667
[10] Train Loss: 0.1837 | Train Acc: 11.7759 | Val Loss: 0.1732 | Val Acc: 11.7167
