
[1] Train Loss: 0.0863 | Train Acc: 37.9852 | Val Loss: -0.0716 | Val Acc: 56.1167
[2] Train Loss: -0.1837 | Train Acc: 63.8000 | Val Loss: -0.2595 | Val Acc: 66.8833
[3] Train Loss: -0.2991 | Train Acc: 69.0963 | Val Loss: -0.3228 | Val Acc: 70.2500
[4] Train Loss: -0.3508 | Train Acc: 72.2852 | Val Loss: -0.3654 | Val Acc: 73.0167
[5] Train Loss: -0.3898 | Train Acc: 74.9056 | Val Loss: -0.3989 | Val Acc: 75.1333
[6] Train Loss: -0.4186 | Train Acc: 76.3963 | Val Loss: -0.4225 | Val Acc: 76.3833
[7] Train Loss: -0.4389 | Train Acc: 77.3537 | Val Loss: -0.4400 | Val Acc: 77.1333
[8] Train Loss: -0.4545 | Train Acc: 77.9426 | Val Loss: -0.4542 | Val Acc: 77.6333
[9] Train Loss: -0.4669 | Train Acc: 78.3222 | Val Loss: -0.4651 | Val Acc: 77.7000
[10] Train Loss: -0.4774 | Train Acc: 78.6852 | Val Loss: -0.4746 | Val Acc: 78.1833
