
[1] Train Loss: 10.5890 | Train Acc: 7.8648 | Val Loss: 10.5891 | Val Acc: 8.1500
[2] Train Loss: 10.5887 | Train Acc: 7.9074 | Val Loss: 10.5888 | Val Acc: 8.2000
[3] Train Loss: 10.5885 | Train Acc: 7.9741 | Val Loss: 10.5886 | Val Acc: 8.2833
[4] Train Loss: 10.5882 | Train Acc: 8.0519 | Val Loss: 10.5883 | Val Acc: 8.3500
[5] Train Loss: 10.5880 | Train Acc: 8.1463 | Val Loss: 10.5881 | Val Acc: 8.4333
[6] Train Loss: 10.5877 | Train Acc: 8.2296 | Val Loss: 10.5878 | Val Acc: 8.4667
[7] Train Loss: 10.5875 | Train Acc: 8.2889 | Val Loss: 10.5876 | Val Acc: 8.5667
[8] Train Loss: 10.5872 | Train Acc: 8.3704 | Val Loss: 10.5873 | Val Acc: 8.6667
[9] Train Loss: 10.5870 | Train Acc: 8.4519 | Val Loss: 10.5871 | Val Acc: 8.7667
[10] Train Loss: 10.5867 | Train Acc: 8.5278 | Val Loss: 10.5868 | Val Acc: 8.8333
