
[1] Train Loss: 0.1024 | Train Acc: 71.5093 | Val Loss: -0.0776 | Val Acc: 78.9000
[2] Train Loss: -0.1592 | Train Acc: 80.3889 | Val Loss: -0.2097 | Val Acc: 79.9000
[3] Train Loss: -0.2644 | Train Acc: 80.9056 | Val Loss: -0.2998 | Val Acc: 80.5167
[4] Train Loss: -0.3414 | Train Acc: 81.3407 | Val Loss: -0.3689 | Val Acc: 81.0000
[5] Train Loss: -0.4005 | Train Acc: 81.3685 | Val Loss: -0.4215 | Val Acc: 80.8667
[6] Train Loss: -0.4483 | Train Acc: 81.4796 | Val Loss: -0.4585 | Val Acc: 80.4000
[7] Train Loss: -0.4869 | Train Acc: 81.6130 | Val Loss: -0.4935 | Val Acc: 80.3833
[8] Train Loss: -0.5221 | Train Acc: 81.7556 | Val Loss: -0.5261 | Val Acc: 80.6000
[9] Train Loss: -0.5482 | Train Acc: 81.6370 | Val Loss: -0.5530 | Val Acc: 80.6333
[10] Train Loss: -0.5736 | Train Acc: 81.7574 | Val Loss: -0.5695 | Val Acc: 80.4167
