
[1] Train Loss: 10.2233 | Train Acc: 24.9370 | Val Loss: 9.8957 | Val Acc: 28.5500
[2] Train Loss: 9.6154 | Train Acc: 29.2019 | Val Loss: 9.3468 | Val Acc: 28.7833
[3] Train Loss: 9.0416 | Train Acc: 39.1352 | Val Loss: 8.7423 | Val Acc: 44.8167
[4] Train Loss: 8.4787 | Train Acc: 46.0370 | Val Loss: 8.2387 | Val Acc: 45.8667
[5] Train Loss: 7.9964 | Train Acc: 46.7407 | Val Loss: 7.7730 | Val Acc: 46.8000
[6] Train Loss: 7.5440 | Train Acc: 48.0981 | Val Loss: 7.3322 | Val Acc: 48.1000
[7] Train Loss: 7.1154 | Train Acc: 49.6519 | Val Loss: 6.9150 | Val Acc: 49.6167
[8] Train Loss: 6.7091 | Train Acc: 50.9519 | Val Loss: 6.5188 | Val Acc: 51.0333
[9] Train Loss: 6.3237 | Train Acc: 52.2704 | Val Loss: 6.1442 | Val Acc: 52.3167
[10] Train Loss: 5.9594 | Train Acc: 53.3204 | Val Loss: 5.7903 | Val Acc: 53.5333
